timestamp,,unit,cc_transactions_count,ip_transactions_count,ip_cr,instore_transactions_count,instore_traffic,instore_cr,instore_area,type
3,E02,12,52.77419355,9.903225806,0.190105644,664.8387097,1502.645161,0.445110581,1375,E
3,E03,14,36.90322581,7.161290323,0.192200165,552.2580645,1388.741935,0.398759687,1507,E
3,E04,15,85.03225806,18.09677419,0.215005983,1011.064516,2096.967742,0.484834509,2118,E
3,E05,16,22.93548387,5.419354839,0.239725236,394.8387097,944.2903226,0.418800547,1300,E
3,E06,17,62.19354839,8.967741935,0.146205676,761,1770.096774,0.430977874,1658,E
3,E07,18,35.83870968,5.903225806,0.169350035,488.1935484,1248.258065,0.391628391,1291,E
3,E08,19,60.83870968,10.35483871,0.16957954,976.2580645,2600.580645,0.379950904,1740,E
3,E09,20,31.06451613,5.935483871,0.199121289,501.8064516,1185.193548,0.423924734,1194,E
3,E10,21,41.67741935,6.806451613,0.165872545,451.3225806,1101.741935,0.409051267,1194,E
3,E11,22,49.19354839,8.935483871,0.185881973,605.9032258,1476.645161,0.411293279,1580,E
3,E12,23,59.19354839,10.09677419,0.171094074,828.6774194,1751.096774,0.473863174,2096,E
3,E13,24,92.25806452,11.96774194,0.132315204,1031.741935,2341.322581,0.437970451,1555,E
3,E14,25,38.64516129,6.677419355,0.167514885,559.7419355,1444.741935,0.388054863,1465,E
3,E16,1,61.03225806,10.96774194,0.180510535,1156.225806,2514.032258,0.462464162,3903,E
3,E17,7,54.58064516,11.5483871,0.215914153,1030.741935,2305.129032,0.450155861,1882,E
3,P01,11,81.25806452,13.25806452,0.164508834,1239.258065,2915.258065,0.427162092,2790,P
3,P02,13,81.22580645,12.35483871,0.151996034,1106.83871,2637.387097,0.422096791,1850,P
3,P03,2,65.64516129,12.19354839,0.190352437,1439.096774,2950.548387,0.491764463,5000,P
3,P04,3,95.35483871,22.93548387,0.243181972,1325.064516,2882.677419,0.461753711,1910,P
3,P05,4,83.25806452,15.90322581,0.195541527,1418.096774,3127.83871,0.454570034,3500,P
3,P06,5,60.58064516,12.58064516,0.206975588,1450.774194,3687.354839,0.395229042,3634,P
3,P07,6,75.29032258,16.67741935,0.225764512,1245.645161,2709.548387,0.461625258,1907,P
3,P08,8,86.77419355,16.16129032,0.18803114,1689.193548,3652.967742,0.466895447,5991,P
3,P09,9,120.2903226,26.19354839,0.216764546,1602.032258,3085.096774,0.519137059,4624,P
4,E01,10,34.51612903,4.612903226,0.132561769,379.7419355,996.2580645,0.382701706,800,E
4,E02,12,36.64516129,6.387096774,0.171804491,574.4193548,1378.387097,0.419413562,1375,E
4,E03,14,29.41935484,5.548387097,0.194201326,490.9354839,1292.322581,0.381255057,1507,E
4,E04,15,76.87096774,15.80645161,0.204150774,865.6451613,1866.290323,0.467493337,2118,E
4,E05,16,20.03225806,4.064516129,0.196844629,361.516129,922.1290323,0.393957547,1300,E
4,E06,17,51.48387097,7.225806452,0.138524558,656.5806452,1607.967742,0.410361436,1658,E
4,E07,18,29.19354839,4.258064516,0.142304001,420.8387097,1131.677419,0.37388282,1291,E
4,E08,19,48.70967742,8.741935484,0.178407281,854.2903226,2363.258065,0.366244775,1740,E
4,E09,20,25.90322581,4.290322581,0.161152988,433.0645161,1091.225806,0.398939816,1194,E
4,E10,21,33.64516129,4.935483871,0.150137214,393.6129032,1017.516129,0.388168873,1194,E
4,E11,22,36.03225806,6.096774194,0.167707127,499.7419355,1281.806452,0.391430885,1580,E
4,E12,23,51.16129032,7.806451613,0.156408023,743,1614.322581,0.46262682,2096,E
4,E13,24,90.12903226,9.838709677,0.110876819,958.3870968,2396.064516,0.399946251,1555,E
4,E14,25,32.87096774,4.935483871,0.149383776,475.5806452,1332.387097,0.358682863,1465,E
4,E16,1,53.29032258,8.774193548,0.162238818,1019.645161,2315.935484,0.443260145,3903,E
4,E17,7,44.61290323,7.838709677,0.183702174,856.2580645,2005.129032,0.43067912,1882,E
4,P01,11,74,8.935483871,0.119063518,1130.483871,2887.741935,0.398562788,2790,P
4,P02,13,69.5483871,9.612903226,0.140480188,943.8387097,2393.967742,0.397715924,1850,P
4,P03,2,51.93548387,9.903225806,0.191287282,1211.354839,2531.225806,0.481963234,5000,P
4,P04,3,78.32258065,16.25806452,0.204311632,1123.612903,2535.612903,0.44596014,1910,P
4,P05,4,74.80645161,13.80645161,0.18763449,1235.548387,2827.322581,0.440318665,3500,P
4,P06,5,56.09677419,10.06451613,0.180175618,1343.451613,3710.322581,0.365961433,3634,P
4,P07,6,67.06451613,12.29032258,0.188010625,1111.645161,2539.870968,0.439887759,1907,P
4,P08,8,77.41935484,14.09677419,0.183150588,1449.129032,3226.967742,0.454171244,5991,P
4,P09,9,108.2580645,20.29032258,0.187349903,1373.935484,2730.290323,0.504765961,4624,P
5,E01,10,61.76666667,3.433333333,0.057043138,320.5,822.1333333,0.396114063,800,E
5,E02,12,63.66666667,5.033333333,0.077217941,435.8,1001.9,0.428507423,1375,E
5,E03,14,47.73333333,4.3,0.091300657,358.6,898.6333333,0.404756285,1507,E
5,E04,15,124.6,15.73333333,0.128788433,645.8333333,1351.733333,0.473441052,2118,E
5,E05,16,31.66666667,3.9,0.126692914,252.9,625.9333333,0.403492921,1300,E
5,E06,17,77.26666667,5.566666667,0.073175071,514.5,1245.733333,0.407574184,1658,E
5,E07,18,48.03333333,3.5,0.076209205,340.5,911.3,0.376441982,1291,E
5,E08,19,82.86666667,7.6,0.092585114,618.4333333,1657.133333,0.38369363,1740,E
5,E09,20,39.93333333,3.233333333,0.080848057,287.7,692.7,0.407457032,1194,E
5,E10,21,62.4,5.366666667,0.084694547,328.7333333,833,0.397128506,1194,E
5,E11,22,58.56666667,4.6,0.082855966,389.7666667,961.9666667,0.429426072,1580,E
5,E12,23,88.36666667,6.8,0.08049808,596.9666667,1287.666667,0.453555719,2096,E
5,E13,24,179.1333333,10.73333333,0.061623643,850.1,2131.333333,0.388402609,1555,E
5,E14,25,51.46666667,3.566666667,0.071236429,362.9,988.3666667,0.377502409,1465,E
5,E16,1,80.46666667,8.733333333,0.10954421,779.3666667,1655.9,0.465194835,3903,E
5,E17,7,79.43333333,8.133333333,0.104315863,616,1393.433333,0.440426142,1882,E
5,P01,11,133.0666667,9.233333333,0.072607791,926.7,2287.7,0.405220017,2790,P
5,P02,13,118.8666667,7.933333333,0.067298744,705.7666667,1726.933333,0.403721569,1850,P
5,P03,2,73.4,7.466666667,0.104642464,957.4,1895.3,0.497976245,5000,P
5,P04,3,125.4333333,15.23333333,0.124655216,901.8666667,1914.966667,0.479140719,1910,P
5,P05,4,113.2666667,11.83333333,0.104125356,998.8666667,2146.433333,0.460170867,3500,P
5,P06,5,96,9.7,0.101873269,1083.666667,2891.866667,0.372946035,3634,P
5,P07,6,98.26666667,12.5,0.130206909,795.9,1650.866667,0.490385909,1907,P
5,P08,8,108.8666667,12.26666667,0.111750762,1054.566667,2191.833333,0.49634071,5991,P
5,P09,9,186.3,23.1,0.124817776,1219.4,2425.266667,0.492911787,4624,P
6,E01,10,43.7,2.4,0.060131089,273.9354839,740.9032258,0.374697938,800,E
6,E02,12,48.96666667,4.366666667,0.096374061,388.4193548,917.6774194,0.430864832,1375,E
6,E03,14,41.53333333,3.233333333,0.089623128,347.1612903,904.8387097,0.391357418,1507,E
6,E04,15,95.26666667,13.93333333,0.155350196,545.4193548,1172.16129,0.4603438,2118,E
6,E05,16,24.16666667,3.266666667,0.142123583,234.5806452,607.6129032,0.379137442,1300,E
6,E06,17,58.4,4.966666667,0.089832607,472.2580645,1207.548387,0.386950476,1658,E
6,E07,18,44.1,3.8,0.098072215,288.7741935,835.8064516,0.348041803,1291,E
6,E08,19,68.26666667,6.666666667,0.109218424,637.5806452,1808.322581,0.385585284,1740,E
6,E09,20,30.8,3.066666667,0.125172436,268.1935484,667.5483871,0.39607648,1194,E
6,E10,21,49.4516129,3.741935484,0.079895195,260.7741935,704.9032258,0.371773903,1194,E
6,E11,22,45.32258065,4.322580645,0.101136115,350.8387097,960.6129032,0.368508748,1580,E
6,E12,23,68.48387097,7.096774194,0.102090314,543.9354839,1197.032258,0.444621394,2096,E
6,E13,24,138.4333333,9.266666667,0.075233263,779.1290323,2086.870968,0.364707005,1555,E
6,E14,25,44.6,4.033333333,0.091000516,344.0645161,1001.387097,0.338326638,1465,E
6,E16,1,69.6,8.1,0.123194994,735.3225806,1634.483871,0.459935174,3903,E
6,E17,7,63.96774194,6.838709677,0.1057529,589.8387097,1389.774194,0.437294873,1882,E
6,P01,11,100.6451613,7.935483871,0.08938304,817.4516129,2243.741935,0.366928722,2790,P
6,P02,13,96.09677419,7.483870968,0.081101807,621.6451613,1647.870968,0.406664923,1850,P
6,P03,2,64.1,7.266666667,0.120715533,871.2258065,1795.387097,0.481753791,5000,P
6,P04,3,108.2333333,14.73333333,0.145702486,811.3548387,1807.225806,0.46016443,1910,P
6,P05,4,97.36666667,10.96666667,0.121699027,897.6129032,1976.16129,0.481027975,3500,P
6,P06,5,78.5,9.833333333,0.141719805,1052.032258,2957.516129,0.360253869,3634,P
6,P07,6,75.23333333,9.333333333,0.137388336,729.8387097,1551.096774,0.477403687,1907,P
6,P08,8,91.2,11.46666667,0.139958554,1005.741935,2127.903226,0.47651102,5991,P
6,P09,9,157.3333333,21.16666667,0.14881179,1059.935484,2165.354839,0.481392765,4624,P
7,E01,10,34.10344828,3.517241379,0.105616189,282.5333333,761.8333333,0.376387887,800,E
7,E02,12,37.89655172,5.379310345,0.146719444,369.8,859.0333333,0.438079737,1375,E
7,E03,14,28.86206897,4.172413793,0.161385323,366.4333333,950.2333333,0.392624741,1507,E
7,E04,15,70.13793103,14.13793103,0.202430568,562.1,1187.033333,0.485456518,2118,E
7,E05,16,23,4.482758621,0.190244054,259.7666667,668.2333333,0.399503774,1300,E
7,E06,17,43.82758621,5.172413793,0.120451396,451.0333333,1129.466667,0.406686894,1658,E
7,E07,18,27.89655172,3.689655172,0.140608977,314.9666667,912.9,0.349269296,1291,E
7,E08,19,46.79310345,4.931034483,0.113114959,648.3333333,1915.933333,0.349768012,1740,E
7,E09,20,27.34482759,4.068965517,0.146513055,277.4666667,683.4,0.415819707,1194,E
7,E10,21,33.82758621,4.896551724,0.1416139,252.8,653.3,0.390876667,1194,E
7,E11,22,36.10344828,4.551724138,0.132327937,357.2,945.1666667,0.381741104,1580,E
7,E12,23,51.82758621,7.413793103,0.146797411,542.2666667,1239.466667,0.444983827,2096,E
7,E13,24,87.10344828,8.413793103,0.098577934,766.2,2036.433333,0.380066204,1555,E
7,E14,25,30.13793103,4.103448276,0.145480516,330.9666667,949.8,0.353669685,1465,E
7,E16,1,51.48275862,8.034482759,0.148946062,674.3666667,1470.466667,0.468688315,3903,E
7,E17,7,47.27586207,7.931034483,0.173560924,595.1,1374.766667,0.44820205,1882,E
7,P01,11,72.62068966,9.620689655,0.137994099,808.8,2323.266667,0.361261918,2790,P
7,P02,13,75.20689655,9.482758621,0.122040698,647.3333333,1766.4,0.373907655,1850,P
7,P03,2,47.17241379,7.931034483,0.170366165,870.6333333,1799.733333,0.495698522,5000,P
7,P04,3,79.17241379,15.55172414,0.196579536,789.4666667,1732.566667,0.468584636,1910,P
7,P05,4,67.82758621,10.86206897,0.166339048,854.3333333,1855.266667,0.470464494,3500,P
7,P06,5,55.5862069,10.79310345,0.195777098,1020.7,2933.333333,0.360838079,3634,P
7,P07,6,59.31034483,10.34482759,0.175376162,724.4,1551.766667,0.480167732,1907,P
7,P08,8,70.82758621,14.06896552,0.198125177,1000.633333,2081.266667,0.499559879,5991,P
7,P09,9,111.8275862,29.10344828,0.265044367,997.5333333,1959.566667,0.51559245,4624,P
8,E01,10,50.96428571,4.642857143,0.089932033,362.4193548,925.1612903,0.394615052,800,E
8,E02,12,61.14285714,7.928571429,0.131781489,477.9032258,1121.258065,0.433441525,1375,E
8,E03,14,48.82142857,5.392857143,0.107867401,426.6451613,1080.032258,0.418760762,1507,E
8,E04,15,111.9285714,20.53571429,0.185679538,714.0645161,1483.322581,0.489004607,2118,E
8,E05,16,29.96428571,4.857142857,0.175086619,295,702.2258065,0.423470282,1300,E
8,E06,17,70.25,6.928571429,0.096776261,589.7096774,1446.483871,0.413836498,1658,E
8,E07,18,47.75,5.5,0.116091171,390.4516129,1074.193548,0.363426375,1291,E
8,E08,19,71.48275862,8.413793103,0.121030199,808.516129,2356.354839,0.352108623,1740,E
8,E09,20,40.21428571,5.107142857,0.128654205,339.9677419,810.0322581,0.426912483,1194,E
8,E10,21,52.96428571,6.821428571,0.124330108,306.3548387,775.2903226,0.396294123,1194,E
8,E11,22,65,9.785714286,0.146715689,451.5483871,1179.741935,0.383205488,1580,E
8,E12,23,86.32142857,11.75,0.14890375,653.3548387,1416.193548,0.463199419,2096,E
8,E13,24,127.2857143,12.85714286,0.103930152,926.8709677,2440.258065,0.375907706,1555,E
8,E14,25,46.96428571,6.571428571,0.131207787,410.516129,1144.645161,0.361340689,1465,E
8,E16,1,84.35714286,13.28571429,0.153805885,841.3548387,1787.870968,0.470400504,3903,E
8,E17,7,79.28571429,12.5,0.164640751,744.9032258,1663.096774,0.456344065,1882,E
8,P01,11,111.3571429,12.42857143,0.111781675,989.9354839,2809.774194,0.36198913,2790,P
8,P02,13,121.8214286,16.64285714,0.135702915,805.9677419,2103.129032,0.387999929,1850,P
8,P03,2,79.71428571,12.71428571,0.160266314,1087.193548,2175.83871,0.504137289,5000,P
8,P04,3,125.1428571,23.07142857,0.183734074,985.4516129,2132.903226,0.468468398,1910,P
8,P05,4,106.5714286,16.85714286,0.166892465,1064,2279.225806,0.472528148,3500,P
8,P06,5,86.85714286,14.85714286,0.166354395,1302.83871,3606.129032,0.367306554,3634,P
8,P07,6,94.42857143,15.14285714,0.158931686,894.1935484,1847.258065,0.491395748,1907,P
8,P08,8,106.3571429,18.89285714,0.174985028,1247.709677,2512.677419,0.525522893,5991,P
8,P09,9,173.3571429,41.89285714,0.236490331,1232.387097,2334.612903,0.510400175,4624,P
9,E01,10,29.36666667,3.266666667,0.108651595,244.516129,685.6451613,0.359684041,800,E
9,E02,12,31.2,4.533333333,0.148198065,355.3225806,883,0.410757644,1375,E
9,E03,14,23.36666667,3.566666667,0.159139416,292.8387097,809,0.366417748,1507,E
9,E04,15,59.76666667,12.26666667,0.20916095,566.1612903,1336.709677,0.435229295,2118,E
9,E05,16,16.63333333,3.7,0.223908341,196.5483871,547.9032258,0.363487122,1300,E
9,E06,17,40.46666667,5.5,0.144556776,429.7419355,1136.612903,0.387060374,1658,E
9,E07,18,25.46666667,3.2,0.134275582,270.2258065,820.0322581,0.330368875,1291,E
9,E08,19,37.76666667,5.233333333,0.137575041,536.8064516,1646.032258,0.334703544,1740,E
9,E09,20,21.1,3.166666667,0.157185422,233.6774194,618.0322581,0.383490078,1194,E
9,E10,21,29.76666667,4.966666667,0.176010862,230.516129,636.3225806,0.365317868,1194,E
9,E11,22,35.03333333,6.233333333,0.176920628,306.1935484,862.3548387,0.358898386,1580,E
9,E12,23,47.7,7.333333333,0.156494731,476.7741935,1146.225806,0.422849052,2096,E
9,E13,24,77.7,8.866666667,0.108816933,664.7741935,1755.806452,0.379908995,1555,E
9,E14,25,27.26666667,3.266666667,0.131977662,269.516129,824.516129,0.330801694,1465,E
9,E16,1,44.96666667,7.933333333,0.173222562,613.1290323,1462.451613,0.430164672,3903,E
9,E17,7,40.1,6.9,0.177018129,501.7419355,1263.258065,0.407162634,1882,E
9,P01,11,59.13333333,9.2,0.156168689,719.1612903,2218.774194,0.337965474,2790,P
9,P02,13,58.86666667,8.1,0.141900359,595.7741935,1668.903226,0.363194141,1850,P
9,P03,2,41.83333333,7.8,0.184198895,766.9032258,1708.258065,0.457645072,5000,P
9,P04,3,66.1,13.16666667,0.205328332,728.2258065,1705.16129,0.435160576,1910,P
9,P05,4,62.73333333,10.6,0.168339196,808.9677419,1936.516129,0.425201972,3500,P
9,P06,5,45.43333333,8.4,0.184532058,892.2580645,2624.709677,0.350414288,3634,P
9,P07,6,48.16666667,9.466666667,0.205836423,652.483871,1443.387097,0.460996592,1907,P
9,P08,8,47.13333333,9,0.192219626,955.6774194,2157.83871,0.459080795,5991,P
9,P09,9,89.16666667,23.36666667,0.268536185,945.2258065,2095.741935,0.457741176,4624,P
10,E01,10,22.39285714,2.285714286,0.109915879,231.0357143,665.2142857,0.351173717,800,E
10,E02,12,23.57142857,3.142857143,0.125060165,344.4285714,890.0714286,0.39540346,1375,E
10,E03,14,16.64285714,2.25,0.160686383,259.6428571,740.4642857,0.355640508,1507,E
10,E04,15,43.07142857,8.821428571,0.205420758,538.7142857,1294.607143,0.426517629,2118,E
10,E05,16,11.5,2.357142857,0.205711702,193.2142857,540.2142857,0.362527823,1300,E
10,E06,17,24.21428571,3.964285714,0.167422938,405.6071429,1096.821429,0.375848319,1658,E
10,E07,18,18.71428571,2.285714286,0.126547358,247.9642857,773.5357143,0.322422121,1291,E
10,E08,19,28.71428571,4.357142857,0.145705503,513.9642857,1659.821429,0.31818036,1740,E
10,E09,20,15.60714286,2.142857143,0.147709028,221.3928571,608.0357143,0.370968588,1194,E
10,E10,21,23.60714286,4.214285714,0.181633321,227.5357143,642.2142857,0.3573541,1194,E
10,E11,22,25.28571429,3.785714286,0.153549242,283.8928571,805.2142857,0.356386109,1580,E
10,E12,23,34.60714286,5.428571429,0.152887679,468.7142857,1138.75,0.417729702,2096,E
10,E13,24,66.17857143,7.071428571,0.110476465,690.3928571,1927.357143,0.361087146,1555,E
10,E14,25,20.92857143,2.857142857,0.137425648,264.1785714,831.5714286,0.323149173,1465,E
10,E16,1,30.07142857,4.714285714,0.149038942,612.4285714,1483.642857,0.420137895,3903,E
10,E17,7,28.64285714,5.142857143,0.177839616,489.7857143,1255.321429,0.398040623,1882,E
10,P01,11,44.71428571,6.214285714,0.135303063,714.9642857,2287.285714,0.325156045,2790,P
10,P02,13,44.14285714,6.928571429,0.155718674,547.25,1571.75,0.356064231,1850,P
10,P03,2,28.64285714,5.214285714,0.188652126,744.9642857,1637.964286,0.463128468,5000,P
10,P04,3,44.42857143,10.35714286,0.230588465,698.4285714,1648,0.432588162,1910,P
10,P05,4,44.78571429,7.285714286,0.167771206,781.4642857,1893.428571,0.421458653,3500,P
10,P06,5,35.5,7.392857143,0.199739691,861.5714286,2604.857143,0.340681932,3634,P
10,P07,6,35.57142857,5.857142857,0.163596692,630.4642857,1434.5,0.448968544,1907,P
10,P08,8,31.28571429,5.535714286,0.176975742,890.1785714,2001.75,0.461545629,5991,P
10,P09,9,69.5,17.17857143,0.239104657,929.6071429,2095.5,0.449548075,4624,P
11,E01,10,19.70967742,2.161290323,0.115003216,266.1935484,760.1290323,0.35254001,800,E
11,E02,12,22.16129032,3.225806452,0.145938744,348.8387097,873.6129032,0.407587962,1375,E
11,E03,14,17.41935484,3,0.180205724,285.4193548,780.0967742,0.370699123,1507,E
11,E04,15,45.16129032,10.25806452,0.232911691,528.0322581,1240.483871,0.433646445,2118,E
11,E05,16,12.19354839,2.64516129,0.212565254,196.1935484,556.7741935,0.358425692,1300,E
11,E06,17,23.80645161,2.580645161,0.113963612,410.1935484,1065.612903,0.394494415,1658,E
11,E07,18,16.19354839,2.193548387,0.128438087,265.6129032,804.5806452,0.331574901,1291,E
11,E08,19,27.19354839,4.967741935,0.184956917,506,1584.580645,0.329479395,1740,E
11,E09,20,13.64516129,2.032258065,0.152044477,229.1935484,612.516129,0.381609102,1194,E
11,E10,21,22.90322581,4.129032258,0.169483162,248.7419355,702.2258065,0.359357273,1194,E
11,E11,22,20.38709677,3.387096774,0.1770491,311.1612903,903.5806452,0.346833775,1580,E
11,E12,23,30.35483871,4.64516129,0.159897945,458.4516129,1120.83871,0.414008202,2096,E
11,E13,24,59.41935484,6.935483871,0.117267511,704.2903226,1998.032258,0.35507209,1555,E
11,E14,25,17.87096774,2.612903226,0.14479834,288.7096774,903.6129032,0.323991154,1465,E
11,E16,1,29.64516129,5.161290323,0.176844208,618.6129032,1459.16129,0.434776949,3903,E
11,E17,7,27.5483871,6.709677419,0.261746921,508.7419355,1218.290323,0.428871936,1882,E
11,P01,11,37.41935484,6.483870968,0.172039565,698.4193548,2114.419355,0.340749578,2790,P
11,P02,13,40.06451613,6.967741935,0.171031189,572.6774194,1619.096774,0.358681357,1850,P
11,P03,2,26.35483871,5.35483871,0.201830991,781.0645161,1675.032258,0.472048983,5000,P
11,P04,3,41.51612903,10.22580645,0.250101905,700.5806452,1606.387097,0.444771477,1910,P
11,P05,4,38.90322581,6.548387097,0.169485883,803.8709677,1926,0.426402263,3500,P
11,P06,5,33.64516129,7.548387097,0.226917724,855.5806452,2677.548387,0.32716507,3634,P
11,P07,6,33.51612903,6.516129032,0.189031764,604.3225806,1381.16129,0.444966293,1907,P
11,P08,8,28.77419355,6.967741935,0.246370426,887.0967742,1975.612903,0.464150537,5991,P
11,P09,9,60.58064516,15.61290323,0.263893357,893.6129032,2015.032258,0.447817878,4624,P
12,E01,10,31.13793103,2.862068966,0.092232904,264.8666667,752.4666667,0.357048078,800,E
12,E02,12,32.89655172,4.655172414,0.150962425,374.2,929.1,0.412221588,1375,E
12,E03,14,26.65517241,3.793103448,0.139848225,319.4333333,889,0.363818836,1507,E
12,E04,15,71.72413793,16.37931034,0.233701652,578.5333333,1350.433333,0.437521156,2118,E
12,E05,16,16.03448276,3.862068966,0.269115551,218.7333333,608.8,0.364231125,1300,E
12,E06,17,37.13793103,6.103448276,0.172275828,471.2666667,1210.666667,0.399116569,1658,E
12,E07,18,24.93103448,3.724137931,0.153176913,293.8666667,868.8666667,0.340088585,1291,E
12,E08,19,45.03448276,7.965517241,0.183487398,609.9333333,1931.266667,0.330933956,1740,E
12,E09,20,18.82758621,2.517241379,0.152713198,258.4,681.6333333,0.382747728,1194,E
12,E10,21,30.13793103,4.931034483,0.165951071,265.1666667,752.3666667,0.353350289,1194,E
12,E11,22,31.75862069,5.310344828,0.175992744,323.5666667,945.8,0.34641467,1580,E
12,E12,23,49.06896552,8.413793103,0.170790003,512.9666667,1232.633333,0.420124435,2096,E
12,E13,24,86.06896552,9.862068966,0.116185815,764.3,2215.533333,0.348080872,1555,E
12,E14,25,27.37931034,4.620689655,0.176515639,325.2333333,1025.433333,0.320860804,1465,E
12,E16,1,46.72413793,8.827586207,0.189410284,701.2,1620.433333,0.442657435,3903,E
12,E17,7,47.5862069,8.931034483,0.19065058,584.7666667,1417.933333,0.424580359,1882,E
12,P01,11,67.48275862,9.379310345,0.146109612,776.2333333,2507.7,0.328568252,2790,P
12,P02,13,67.93103448,12.75862069,0.186270608,660.4333333,1873.266667,0.362147751,1850,P
12,P03,2,48.93103448,9.862068966,0.206859801,840.7,1820.266667,0.470838142,5000,P
12,P04,3,67.37931034,13.65517241,0.207949111,791.4666667,1830.166667,0.442982459,1910,P
12,P05,4,65.06896552,10.65517241,0.169063725,913.8666667,2198.633333,0.424513586,3500,P
12,P06,5,59.51724138,13.10344828,0.226870368,985.8666667,3000.8,0.339663712,3634,P
12,P07,6,49.5862069,9.827586207,0.212693668,679.8,1554.233333,0.448122589,1907,P
12,P08,8,62.03448276,11.75862069,0.192234744,957.5666667,2196.533333,0.451845444,5991,P
12,P09,9,106.3793103,25.79310345,0.247355655,953.4,2171.166667,0.442470222,4624,P
13,E01,10,39.4,4.333333333,0.128524221,396.7096774,948.0967742,0.425328513,800,E
13,E02,12,48.3,9.766666667,0.205583567,566.1935484,1265.354839,0.456578599,1375,E
13,E03,14,33.33333333,4.733333333,0.143126117,465.4516129,1107.483871,0.424761657,1507,E
13,E04,15,104.6666667,26.33333333,0.259787809,888.2580645,1851.096774,0.488208325,2118,E
13,E05,16,19.2,3.8,0.199025761,332.8387097,828.7741935,0.403075334,1300,E
13,E06,17,54.2,8.3,0.1547864,656.2903226,1500.225806,0.44962431,1658,E
13,E07,18,33.13333333,5.533333333,0.172179713,405.1290323,979.5806452,0.41771212,1291,E
13,E08,19,53.76666667,10.53333333,0.197319939,799.6774194,2165.741935,0.380221542,1740,E
13,E09,20,25.96666667,5.166666667,0.207738203,391.3548387,932.9032258,0.424093675,1194,E
13,E10,21,44.83333333,8.3,0.187465643,409.6774194,1043.193548,0.393384234,1194,E
13,E11,22,38.56666667,6.066666667,0.155557329,466.3548387,1143.451613,0.415148697,1580,E
13,E12,23,71.86666667,13.13333333,0.186301179,758.5483871,1622.612903,0.471729263,2096,E
13,E13,24,125.1,17.3,0.140336094,1110.870968,2774.935484,0.401768685,1555,E
13,E14,25,31.7,5.166666667,0.169034122,450.8709677,1160.451613,0.397690748,1465,E
13,E16,1,65.46666667,13.43333333,0.203153956,981.4516129,2062.322581,0.484279456,3903,E
13,E17,7,62.73333333,14.23333333,0.227242836,816.2903226,1801.096774,0.46166657,1882,E
13,P01,11,95.7,13.26666667,0.139352584,1079,2803.612903,0.393214954,2790,P
13,P02,13,92.1,18.86666667,0.209021383,898.8387097,2250.774194,0.406147094,1850,P
13,P03,2,66.9,13.36666667,0.202166331,1107.935484,2144.709677,0.529669957,5000,P
13,P04,3,92.3,21.46666667,0.237897982,1069.774194,2278.483871,0.479552098,1910,P
13,P05,4,83.43333333,15.63333333,0.196662067,1247.935484,2675.451613,0.480184801,3500,P
13,P06,5,84.4,17.16666667,0.206952201,1307.612903,3319.774194,0.402613895,3634,P
13,P07,6,64.3,14.5,0.230421962,944.8387097,1974.709677,0.487085106,1907,P
13,P08,8,82.06666667,16,0.195396473,1311.354839,2840.258065,0.473747532,5991,P
13,P09,9,161.4,45.16666667,0.280885868,1457,2930.870968,0.50116378,4624,P
14,E01,10,47.86666667,5.7,0.119771745,494.8666667,1194.133333,0.415537876,800,E
14,E02,12,60.86666667,10.7,0.179218519,676.0333333,1488.833333,0.459970871,1375,E
14,E03,14,42.93333333,7.266666667,0.168244926,568.2,1351.466667,0.425211931,1507,E
14,E04,15,131.6666667,32.53333333,0.247389231,1097.966667,2305.333333,0.483929314,2118,E
14,E05,16,24.43333333,4.933333333,0.210068381,413.0666667,993.1666667,0.418060542,1300,E
14,E06,17,63.03333333,10.76666667,0.169736204,801.1666667,1855.966667,0.436753284,1658,E
14,E07,18,37.33333333,6.233333333,0.161258092,485.3666667,1175.266667,0.414837328,1291,E
14,E08,19,66.76666667,11.23333333,0.170824586,1005.033333,2645.533333,0.389750378,1740,E
14,E09,20,34.3,6.533333333,0.199539929,487,1122.333333,0.437253789,1194,E
14,E10,21,54.16666667,11.4,0.219488606,500.3666667,1247.666667,0.402051789,1194,E
14,E11,22,58.36666667,10.5,0.188620239,590.0333333,1435.566667,0.413586562,1580,E
14,E12,23,79.33333333,14,0.176845678,885.9666667,1889.933333,0.471915048,2096,E
14,E13,24,166.1666667,24.3,0.147712046,1370.266667,3300.266667,0.41560684,1555,E
14,E14,25,41.23333333,7.166666667,0.180221878,535.2,1375.566667,0.392808834,1465,E
14,E16,1,72.03333333,14.1,0.196808518,1112.566667,2328.933333,0.485696703,3903,E
14,E17,7,73.6,13.93333333,0.190873599,983.2,2183.433333,0.458113764,1882,E
14,P01,11,125.6666667,18.03333333,0.148832903,1335.8,3335.7,0.409178561,2790,P
14,P02,13,107.4666667,21.4,0.201340953,1127.5,2819.3,0.404131651,1850,P
14,P03,2,81.33333333,18.23333333,0.227771548,1363.466667,2666.5,0.51801246,5000,P
14,P04,3,116.4333333,26.5,0.234054806,1313.366667,2781,0.477798411,1910,P
14,P05,4,108.4333333,19.7,0.183819971,1491.466667,3210.733333,0.469306867,3500,P
14,P06,5,108.5666667,22.86666667,0.215112174,1572.833333,3948.1,0.405805856,3634,P
14,P07,6,84.13333333,17.93333333,0.211191966,1164.133333,2405.233333,0.489666293,1907,P
14,P08,8,120.7666667,26.23333333,0.219059009,1681.833333,3530.533333,0.487267989,5991,P
