timestamp,,unit,cc_transactions_count,ip_transactions_count,ip_cr,instore_transactions_count,instore_traffic,instore_cr,introre_area,type,traffic_area_ratio,cc_transactions_instore_transactions_ratio,cc_transactions_traffic_ratio,cc_transactions_area_ratio,instore_transactions_area_ratio
7,E08,19,46.79310345,4.931034483,0.113114959,648.3333333,1915.933333,0.349768012,1740,E,1.101111111,0.072174453,0.024423138,0.026892588,0.372605364
7,E09,20,27.34482759,4.068965517,0.146513055,277.4666667,683.4,0.415819707,1194,E,0.572361809,0.098551757,0.040012917,0.022901866,0.232384143
7,E10,21,33.82758621,4.896551724,0.1416139,252.8,653.3,0.390876667,1194,E,0.547152429,0.133811654,0.051779559,0.028331312,0.211725293
7,E11,22,36.10344828,4.551724138,0.132327937,357.2,945.1666667,0.381741104,1580,E,0.598206751,0.101073483,0.03819797,0.022850284,0.226075949
7,E12,23,51.82758621,7.413793103,0.146797411,542.2666667,1239.466667,0.444983827,2096,E,0.591348601,0.095575829,0.041814425,0.024726902,0.258715013
7,E13,24,87.10344828,8.413793103,0.098577934,766.2,2036.433333,0.380066204,1555,E,1.30960343,0.113682391,0.042772551,0.056015079,0.492733119
7,E14,25,30.13793103,4.103448276,0.145480516,330.9666667,949.8,0.353669685,1465,E,0.648327645,0.091060321,0.031730818,0.020571967,0.225915813
8,E16,1,84.35714286,13.28571429,0.153805885,841.3548387,1787.870968,0.470400504,3903,E,0.458076087,0.100263455,0.047183015,0.021613411,0.21556619
8,P03,2,79.71428571,12.71428571,0.160266314,1087.193548,2175.83871,0.504137289,5000,P,0.435167742,0.073321154,0.036636119,0.015942857,0.21743871
8,P04,3,125.1428571,23.07142857,0.183734074,985.4516129,2132.903226,0.468468398,1910,P,1.11670326,0.126990362,0.058672543,0.06551982,0.515943253
8,P05,4,106.5714286,16.85714286,0.166892465,1064,2279.225806,0.472528148,3500,P,0.651207373,0.100161117,0.046757732,0.03044898,0.304
8,P06,5,86.85714286,14.85714286,0.166354395,1302.83871,3606.129032,0.367306554,3634,P,0.992330499,0.06666761,0.024085978,0.02390125,0.358513679
8,P07,6,94.42857143,15.14285714,0.158931686,894.1935484,1847.258065,0.491395748,1907,P,0.968672294,0.105601938,0.051118235,0.049516818,0.468900655
8,E17,7,79.28571429,12.5,0.164640751,744.9032258,1663.096774,0.456344065,1882,E,0.883685852,0.106437604,0.047673542,0.042128435,0.395804052
8,P08,8,106.3571429,18.89285714,0.174985028,1247.709677,2512.677419,0.525522893,5991,P,0.419408683,0.085241899,0.042328212,0.01775282,0.208264009
8,P09,9,173.3571429,41.89285714,0.236490331,1232.387097,2334.612903,0.510400175,4624,P,0.504890334,0.140667769,0.074255198,0.037490732,0.266519701
8,E01,10,50.96428571,4.642857143,0.089932033,362.4193548,925.1612903,0.394615052,800,E,1.156451613,0.140622417,0.05508692,0.063705357,0.453024194
8,P01,11,111.3571429,12.42857143,0.111781675,989.9354839,2809.774194,0.36198913,2790,P,1.007087525,0.112489293,0.039632061,0.039912954,0.354815586
8,E02,12,61.14285714,7.928571429,0.131781489,477.9032258,1121.258065,0.433441525,1375,E,0.815460411,0.127939829,0.054530584,0.044467532,0.347565982
8,P02,13,121.8214286,16.64285714,0.135702915,805.9677419,2103.129032,0.387999929,1850,P,1.136826504,0.151149261,0.057923897,0.065849421,0.435658239
8,E03,14,48.82142857,5.392857143,0.107867401,426.6451613,1080.032258,0.418760762,1507,E,0.716677013,0.114430991,0.045203676,0.032396436,0.283108933
8,E04,15,111.9285714,20.53571429,0.185679538,714.0645161,1483.322581,0.489004607,2118,E,0.700341162,0.156748541,0.075458011,0.052846351,0.337140942
8,E05,16,29.96428571,4.857142857,0.175086619,295,702.2258065,0.423470282,1300,E,0.540173697,0.10157385,0.042670442,0.023049451,0.226923077
8,E06,17,70.25,6.928571429,0.096776261,589.7096774,1446.483871,0.413836498,1658,E,0.872426943,0.119126415,0.048566044,0.042370326,0.355675318
8,E07,18,47.75,5.5,0.116091171,390.4516129,1074.193548,0.363426375,1291,E,0.832063167,0.122294283,0.044451952,0.036986832,0.302441218
8,E08,19,71.48275862,8.413793103,0.121030199,808.516129,2356.354839,0.352108623,1740,E,1.354226919,0.088412285,0.030336161,0.041082045,0.464664442
8,E09,20,40.21428571,5.107142857,0.128654205,339.9677419,810.0322581,0.426912483,1194,E,0.678418977,0.118288534,0.049645289,0.033680306,0.284730102
8,E10,21,52.96428571,6.821428571,0.124330108,306.3548387,775.2903226,0.396294123,1194,E,0.649321878,0.172885422,0.068315422,0.044358698,0.256578592
8,E11,22,65,9.785714286,0.146715689,451.5483871,1179.741935,0.383205488,1580,E,0.746672111,0.143949136,0.055096795,0.041139241,0.285790118
8,E12,23,86.32142857,11.75,0.14890375,653.3548387,1416.193548,0.463199419,2096,E,0.675664861,0.132120287,0.060953129,0.041183888,0.311715095
8,E13,24,127.2857143,12.85714286,0.103930152,926.8709677,2440.258065,0.375907706,1555,E,1.569297791,0.137328408,0.05216076,0.081855765,0.5960585
8,E14,25,46.96428571,6.571428571,0.131207787,410.516129,1144.645161,0.361340689,1465,E,0.781327755,0.114403022,0.041029559,0.032057533,0.280215788
9,E16,1,44.96666667,7.933333333,0.173222562,613.1290323,1462.451613,0.430164672,3777.096774,E,0.387189342,0.073339647,0.030747456,0.011905087,0.162328124
9,P03,2,41.83333333,7.8,0.184198895,766.9032258,1708.258065,0.457645072,4838.709677,P,0.35304,0.054548386,0.024488884,0.008645556,0.158493333
9,P04,3,66.1,13.16666667,0.205328332,728.2258065,1705.16129,0.435160576,1848.387097,P,0.922513089,0.090768549,0.038764661,0.035760908,0.393979058
9,P05,4,62.73333333,10.6,0.168339196,808.9677419,1936.516129,0.425201972,3387.096774,P,0.571733333,0.077547385,0.032394945,0.01852127,0.238838095
9,P06,5,45.43333333,8.4,0.184532058,892.2580645,2624.709677,0.350414288,3516.774194,P,0.746340121,0.050919499,0.017309851,0.012919036,0.253714915
9,P07,6,48.16666667,9.466666667,0.205836423,652.483871,1443.387097,0.460996592,1845.483871,P,0.782118511,0.073820471,0.033370581,0.026099749,0.35355707
9,E17,7,40.1,6.9,0.177018129,501.7419355,1263.258065,0.407162634,1821.290323,E,0.693606093,0.079921564,0.031743316,0.022017357,0.27548707
9,P08,8,47.13333333,9,0.192219626,955.6774194,2157.83871,0.459080795,5797.741935,P,0.372186057,0.049319292,0.021842844,0.008129602,0.164836143
9,P09,9,89.16666667,23.36666667,0.268536185,945.2258065,2095.741935,0.457741176,4474.83871,P,0.4683391,0.09433372,0.042546587,0.01992623,0.211231257
9,E01,10,29.36666667,3.266666667,0.108651595,244.516129,685.6451613,0.359684041,774.1935484,E,0.885625,0.120101143,0.042830707,0.037931944,0.315833333
9,P01,11,59.13333333,9.2,0.156168689,719.1612903,2218.774194,0.337965474,2700,P,0.82176822,0.082225412,0.026651353,0.021901235,0.266356033
9,E02,12,31.2,4.533333333,0.148198065,355.3225806,883,0.410757644,1330.645161,E,0.663587879,0.087807535,0.035334088,0.023447273,0.267030303
9,P02,13,58.86666667,8.1,0.141900359,595.7741935,1668.903226,0.363194141,1790.322581,P,0.93218018,0.09880701,0.035272666,0.03288048,0.332774775
9,E03,14,23.36666667,3.566666667,0.159139416,292.8387097,809,0.366417748,1458.387097,E,0.554722407,0.07979364,0.028883395,0.016022266,0.200796284
9,E04,15,59.76666667,12.26666667,0.20916095,566.1612903,1336.709677,0.435229295,2049.677419,E,0.652156122,0.105564735,0.044711778,0.02915906,0.276219704
9,E05,16,16.63333333,3.7,0.223908341,196.5483871,547.9032258,0.363487122,1258.064516,E,0.435512821,0.084627168,0.030358159,0.013221368,0.156230769
9,E06,17,40.46666667,5.5,0.144556776,429.7419355,1136.612903,0.387060374,1604.516129,E,0.708383595,0.09416504,0.035602857,0.02522048,0.26783273
9,E07,18,25.46666667,3.2,0.134275582,270.2258065,820.0322581,0.330368875,1249.354839,E,0.656364575,0.094242171,0.031055689,0.020383854,0.21629228
9,E08,19,37.76666667,5.233333333,0.137575041,536.8064516,1646.032258,0.334703544,1683.870968,E,0.977528736,0.070354346,0.022944062,0.02242848,0.318793103
9,E09,20,21.1,3.166666667,0.157185422,233.6774194,618.0322581,0.383490078,1155.483871,E,0.534868788,0.090295417,0.034140613,0.018260748,0.202233389
9,E10,21,29.76666667,4.966666667,0.176010862,230.516129,636.3225806,0.365317868,1155.483871,E,0.550697934,0.129130516,0.046779208,0.025761213,0.199497487
9,E11,22,35.03333333,6.233333333,0.176920628,306.1935484,862.3548387,0.358898386,1529.032258,E,0.563987342,0.114415648,0.040625195,0.022912096,0.200253165
9,E12,23,47.7,7.333333333,0.156494731,476.7741935,1146.225806,0.422849052,2028.387097,E,0.565092239,0.100047361,0.041614837,0.023516221,0.235050891
9,E13,24,77.7,8.866666667,0.108816933,664.7741935,1755.806452,0.379908995,1504.83871,E,1.166773848,0.116881793,0.044253169,0.051633441,0.441757771
9,E14,25,27.26666667,3.266666667,0.131977662,269.516129,824.516129,0.330801694,1417.741935,E,0.581569966,0.101168961,0.033069901,0.019232461,0.190102389
10,E16,1,30.07142857,4.714285714,0.149038942,612.4285714,1483.642857,0.420137895,3903,E,0.380128839,0.049101936,0.020268644,0.007704696,0.156912265
10,P03,2,28.64285714,5.214285714,0.188652126,744.9642857,1637.964286,0.463128468,5000,P,0.327592857,0.038448631,0.017486863,0.005728571,0.148992857
10,P04,3,44.42857143,10.35714286,0.230588465,698.4285714,1648,0.432588162,1910,P,0.862827225,0.063612191,0.026959085,0.023261032,0.365669409
10,P05,4,44.78571429,7.285714286,0.167771206,781.4642857,1893.428571,0.421458653,3500,P,0.540979592,0.057309995,0.023653237,0.012795918,0.22327551
10,P06,5,35.5,7.392857143,0.199739691,861.5714286,2604.857143,0.340681932,3634,P,0.716801635,0.04120378,0.013628387,0.00976885,0.237086249
10,P07,6,35.57142857,5.857142857,0.163596692,630.4642857,1434.5,0.448968544,1907,P,0.752228631,0.056421005,0.024797092,0.018653083,0.330605289
10,E17,7,28.64285714,5.142857143,0.177839616,489.7857143,1255.321429,0.398040623,1882,E,0.667014574,0.058480385,0.02281715,0.015219371,0.260247457
10,P08,8,31.28571429,5.535714286,0.176975742,890.1785714,2001.75,0.461545629,5991,P,0.334126189,0.035145436,0.015629182,0.005222119,0.148585974
10,P09,9,69.5,17.17857143,0.239104657,929.6071429,2095.5,0.449548075,4624,P,0.453179066,0.074762765,0.033166309,0.015030277,0.201039607
10,E01,10,22.39285714,2.285714286,0.109915879,231.0357143,665.2142857,0.351173717,800,E,0.831517857,0.09692379,0.033662622,0.027991071,0.288794643
10,P01,11,44.71428571,6.214285714,0.135303063,714.9642857,2287.285714,0.325156045,2790,P,0.819815668,0.062540586,0.01954906,0.016026626,0.256259601
10,E02,12,23.57142857,3.142857143,0.125060165,344.4285714,890.0714286,0.39540346,1375,E,0.647324675,0.068436333,0.026482626,0.017142857,0.250493506
10,P02,13,44.14285714,6.928571429,0.155718674,547.25,1571.75,0.356064231,1850,P,0.849594595,0.080663056,0.028085164,0.023861004,0.295810811
10,E03,14,16.64285714,2.25,0.160686383,259.6428571,740.4642857,0.355640508,1507,E,0.491349891,0.064099037,0.022476246,0.011043701,0.172291212
10,E04,15,43.07142857,8.821428571,0.205420758,538.7142857,1294.607143,0.426517629,2118,E,0.611240389,0.079952267,0.033269883,0.020335896,0.254350465
10,E05,16,11.5,2.357142857,0.205711702,193.2142857,540.2142857,0.362527823,1300,E,0.415549451,0.059519409,0.021287849,0.008846154,0.148626374
10,E06,17,24.21428571,3.964285714,0.167422938,405.6071429,1096.821429,0.375848319,1658,E,0.661532828,0.059698864,0.02207678,0.014604515,0.244636395
10,E07,18,18.71428571,2.285714286,0.126547358,247.9642857,773.5357143,0.322422121,1291,E,0.599175611,0.075471698,0.024193176,0.014495961,0.192071484
10,E08,19,28.71428571,4.357142857,0.145705503,513.9642857,1659.821429,0.31818036,1740,E,0.953920361,0.055868251,0.017299623,0.016502463,0.295381773
10,E09,20,15.60714286,2.142857143,0.147709028,221.3928571,608.0357143,0.370968588,1194,E,0.509242642,0.070495241,0.025668135,0.013071309,0.185421153
10,E10,21,23.60714286,4.214285714,0.181633321,227.5357143,642.2142857,0.3573541,1194,E,0.537867911,0.103751373,0.036758981,0.019771476,0.190565925
10,E11,22,25.28571429,3.785714286,0.153549242,283.8928571,805.2142857,0.356386109,1580,E,0.509629295,0.089067807,0.031402466,0.016003617,0.179679024
10,E12,23,34.60714286,5.428571429,0.152887679,468.7142857,1138.75,0.417729702,2096,E,0.543296756,0.073834197,0.030390466,0.016511041,0.223623228
10,E13,24,66.17857143,7.071428571,0.110476465,690.3928571,1927.357143,0.361087146,1555,E,1.23945797,0.095856396,0.034336434,0.042558567,0.443982545
10,E14,25,20.92857143,2.857142857,0.137425648,264.1785714,831.5714286,0.323149173,1465,E,0.567625549,0.079221306,0.025167497,0.014285714,0.18032667
11,E16,1,29.64516129,5.161290323,0.176844208,618.6129032,1459.16129,0.434776949,3903,E,0.373856339,0.04792199,0.020316576,0.007595481,0.158496773
11,P03,2,26.35483871,5.35483871,0.201830991,781.0645161,1675.032258,0.472048983,5000,P,0.335006452,0.033742205,0.015733929,0.005270968,0.156212903
11,P04,3,41.51612903,10.22580645,0.250101905,700.5806452,1606.387097,0.444771477,1910,P,0.841040365,0.0592596,0.025844411,0.021736193,0.366796149
11,P05,4,38.90322581,6.548387097,0.169485883,803.8709677,1926,0.426402263,3500,P,0.550285714,0.048394864,0.020198975,0.011115207,0.229677419
11,P06,5,33.64516129,7.548387097,0.226917724,855.5806452,2677.548387,0.32716507,3634,P,0.73680473,0.03932436,0.012565659,0.009258437,0.235437712
11,P07,6,33.51612903,6.516129032,0.189031764,604.3225806,1381.16129,0.444966293,1907,P,0.724258673,0.05546066,0.024266629,0.017575317,0.316897001
11,E17,7,27.5483871,6.709677419,0.261746921,508.7419355,1218.290323,0.428871936,1882,E,0.64733811,0.054150022,0.022612334,0.014637825,0.270319838
11,P08,8,28.77419355,6.967741935,0.246370426,887.0967742,1975.612903,0.464150537,5991,P,0.329763462,0.032436364,0.014564692,0.004802903,0.14807157
11,P09,9,60.58064516,15.61290323,0.263893357,893.6129032,2015.032258,0.447817878,4624,P,0.435776872,0.067792939,0.030064355,0.013101351,0.193255386
11,E01,10,19.70967742,2.161290323,0.115003216,266.1935484,760.1290323,0.35254001,800,E,0.95016129,0.074042656,0.025929384,0.024637097,0.332741935
11,P01,11,37.41935484,6.483870968,0.172039565,698.4193548,2114.419355,0.340749578,2790,P,0.7578564,0.053577202,0.017697225,0.013411955,0.250329518
11,E02,12,22.16129032,3.225806452,0.145938744,348.8387097,873.6129032,0.407587962,1375,E,0.635354839,0.063528759,0.025367403,0.016117302,0.25370088
11,P02,13,40.06451613,6.967741935,0.171031189,572.6774194,1619.096774,0.358681357,1850,P,0.875187446,0.069960007,0.024744979,0.021656495,0.309555362
11,E03,14,17.41935484,3,0.180205724,285.4193548,780.0967742,0.370699123,1507,E,0.517648822,0.061030741,0.022329736,0.011558961,0.189395723
11,E04,15,45.16129032,10.25806452,0.232911691,528.0322581,1240.483871,0.433646445,2118,E,0.585686436,0.085527522,0.036406189,0.021322611,0.249307015
11,E05,16,12.19354839,2.64516129,0.212565254,196.1935484,556.7741935,0.358425692,1300,E,0.428287841,0.062150608,0.021900348,0.009379653,0.150918114
11,E06,17,23.80645161,2.580645161,0.113963612,410.1935484,1065.612903,0.394494415,1658,E,0.642709833,0.058037119,0.022340619,0.014358535,0.247402623
11,E07,18,16.19354839,2.193548387,0.128438087,265.6129032,804.5806452,0.331574901,1291,E,0.623222808,0.060966723,0.020126694,0.012543415,0.205741985
11,E08,19,27.19354839,4.967741935,0.184956917,506,1584.580645,0.329479395,1740,E,0.910678532,0.05374219,0.017161353,0.015628476,0.290804598
11,E09,20,13.64516129,2.032258065,0.152044477,229.1935484,612.516129,0.381609102,1194,E,0.512995083,0.059535538,0.022277228,0.011428108,0.191954396
11,E10,21,22.90322581,4.129032258,0.169483162,248.7419355,702.2258065,0.359357273,1194,E,0.588128816,0.092076255,0.032615187,0.019181931,0.208326579
11,E11,22,20.38709677,3.387096774,0.1770491,311.1612903,903.5806452,0.346833775,1580,E,0.571886484,0.065519386,0.022562565,0.012903226,0.196937526
11,E12,23,30.35483871,4.64516129,0.159897945,458.4516129,1120.83871,0.414008202,2096,E,0.534751293,0.066211652,0.027082254,0.01448227,0.218726915
11,E13,24,59.41935484,6.935483871,0.117267511,704.2903226,1998.032258,0.35507209,1555,E,1.284908205,0.0843677,0.029738937,0.038211804,0.452919822
11,E14,25,17.87096774,2.612903226,0.14479834,288.7096774,903.6129032,0.323991154,1465,E,0.616800617,0.061899441,0.019777238,0.012198613,0.197071452
12,E16,1,46.72413793,8.827586207,0.189410284,701.2,1620.433333,0.442657435,3903,E,0.41517636,0.066634538,0.028834348,0.011971339,0.179656674
12,P03,2,48.93103448,9.862068966,0.206859801,840.7,1820.266667,0.470838142,5000,P,0.364053333,0.058202729,0.026881245,0.009786207,0.16814
12,P04,3,67.37931034,13.65517241,0.207949111,791.4666667,1830.166667,0.442982459,1910,P,0.958202443,0.085132215,0.036815942,0.035277126,0.414380454
12,P05,4,65.06896552,10.65517241,0.169063725,913.8666667,2198.633333,0.424513586,3500,P,0.628180952,0.071201815,0.029595187,0.018591133,0.261104762
12,P06,5,59.51724138,13.10344828,0.226870368,985.8666667,3000.8,0.339663712,3634,P,0.825756742,0.060370477,0.019833791,0.016377887,0.271289672
12,P07,6,49.5862069,9.827586207,0.212693668,679.8,1554.233333,0.448122589,1907,P,0.815014858,0.072942346,0.031903966,0.026002206,0.356476141
12,E17,7,47.5862069,8.931034483,0.19065058,584.7666667,1417.933333,0.424580359,1882,E,0.753418349,0.081376401,0.033560257,0.025284913,0.310715551
12,P08,8,62.03448276,11.75862069,0.192234744,957.5666667,2196.533333,0.451845444,5991,P,0.366638847,0.064783461,0.028241995,0.010354612,0.159834196
12,P09,9,106.3793103,25.79310345,0.247355655,953.4,2171.166667,0.442470222,4624,P,0.469542964,0.111578886,0.048996382,0.023005906,0.206185121
12,E01,10,31.13793103,2.862068966,0.092232904,264.8666667,752.4666667,0.357048078,800,E,0.940583333,0.117560777,0.041381143,0.038922414,0.331083333
12,P01,11,67.48275862,9.379310345,0.146109612,776.2333333,2507.7,0.328568252,2790,P,0.898817204,0.086936177,0.02691022,0.024187369,0.278219833
12,E02,12,32.89655172,4.655172414,0.150962425,374.2,929.1,0.412221588,1375,E,0.675709091,0.087911683,0.035406901,0.023924765,0.272145455
12,P02,13,67.93103448,12.75862069,0.186270608,660.4333333,1873.266667,0.362147751,1850,P,1.012576577,0.102858277,0.036263409,0.036719478,0.356990991
12,E03,14,26.65517241,3.793103448,0.139848225,319.4333333,889,0.363818836,1507,E,0.589913736,0.083445181,0.029983321,0.017687573,0.211966379
12,E04,15,71.72413793,16.37931034,0.233701652,578.5333333,1350.433333,0.437521156,2118,E,0.637598363,0.123975809,0.053111943,0.033864088,0.273150771
12,E05,16,16.03448276,3.862068966,0.269115551,218.7333333,608.8,0.364231125,1300,E,0.468307692,0.073306078,0.026337849,0.012334218,0.16825641
12,E06,17,37.13793103,6.103448276,0.172275828,471.2666667,1210.666667,0.399116569,1658,E,0.730197025,0.078804494,0.030675604,0.022399235,0.284238038
12,E07,18,24.93103448,3.724137931,0.153176913,293.8666667,868.8666667,0.340088585,1291,E,0.673018332,0.084837912,0.02869374,0.019311413,0.227627162
12,E08,19,45.03448276,7.965517241,0.183487398,609.9333333,1931.266667,0.330933956,1740,E,1.109923372,0.07383509,0.023318625,0.025881887,0.350536398
12,E09,20,18.82758621,2.517241379,0.152713198,258.4,681.6333333,0.382747728,1194,E,0.570882189,0.072862176,0.027621282,0.015768498,0.21641541
12,E10,21,30.13793103,4.931034483,0.165951071,265.1666667,752.3666667,0.353350289,1194,E,0.630122836,0.11365656,0.040057504,0.025241148,0.222082635
12,E11,22,31.75862069,5.310344828,0.175992744,323.5666667,945.8,0.34641467,1580,E,0.598607595,0.098151707,0.03357858,0.020100393,0.20478903
12,E12,23,49.06896552,8.413793103,0.170790003,512.9666667,1232.633333,0.420124435,2096,E,0.588088422,0.09565722,0.039808242,0.023410766,0.244736005
12,E13,24,86.06896552,9.862068966,0.116185815,764.3,2215.533333,0.348080872,1555,E,1.424780279,0.112611495,0.038847967,0.055349817,0.491511254
12,E14,25,27.37931034,4.620689655,0.176515639,325.2333333,1025.433333,0.320860804,1465,E,0.699954494,0.084183592,0.026700234,0.018688949,0.222002275
13,E16,1,65.46666667,13.43333333,0.203153956,981.4516129,2062.322581,0.484279456,3903,E,0.528394205,0.066703917,0.031744145,0.016773422,0.251460828
13,P03,2,66.9,13.36666667,0.202166331,1107.935484,2144.709677,0.529669957,5000,P,0.428941935,0.060382577,0.031193033,0.01338,0.221587097
13,P04,3,92.3,21.46666667,0.237897982,1069.774194,2278.483871,0.479552098,1910,P,1.192923493,0.08627989,0.040509394,0.048324607,0.560091201
13,P05,4,83.43333333,15.63333333,0.196662067,1247.935484,2675.451613,0.480184801,3500,P,0.764414747,0.066857089,0.031184766,0.023838095,0.356552995
13,P06,5,84.4,17.16666667,0.206952201,1307.612903,3319.774194,0.402613895,3634,P,0.913531699,0.064545096,0.025423416,0.023225096,0.359827436
13,P07,6,64.3,14.5,0.230421962,944.8387097,1974.709677,0.487085106,1907,P,1.035505861,0.068053943,0.032561749,0.033717881,0.495458159
13,E17,7,62.73333333,14.23333333,0.227242836,816.2903226,1801.096774,0.46166657,1882,E,0.957012101,0.076851742,0.034830629,0.033333333,0.433735559
13,P08,8,82.06666667,16,0.195396473,1311.354839,2840.258065,0.473747532,5991,P,0.474087475,0.062581587,0.028894088,0.013698325,0.218887471
13,P09,9,161.4,45.16666667,0.280885868,1457,2930.870968,0.50116378,4624,P,0.633838877,0.110775566,0.055068955,0.034904844,0.315095156
13,E01,10,39.4,4.333333333,0.128524221,396.7096774,948.0967742,0.425328513,800,E,1.185120968,0.099316962,0.041556939,0.04925,0.495887097
13,P01,11,95.7,13.26666667,0.139352584,1079,2803.612903,0.393214954,2790,P,1.004879177,0.088693234,0.034134527,0.034301075,0.386738351
13,E02,12,48.3,9.766666667,0.205583567,566.1935484,1265.354839,0.456578599,1375,E,0.920258065,0.085306518,0.038171111,0.035127273,0.411777126
13,P02,13,92.1,18.86666667,0.209021383,898.8387097,2250.774194,0.406147094,1850,P,1.216634699,0.102465547,0.040919254,0.049783784,0.485858762
13,E03,14,33.33333333,4.733333333,0.143126117,465.4516129,1107.483871,0.424761657,1507,E,0.73489308,0.071615035,0.030098256,0.022119,0.30885973
13,E04,15,104.6666667,26.33333333,0.259787809,888.2580645,1851.096774,0.488208325,2118,E,0.873983368,0.117833624,0.056543055,0.04941769,0.4193853
13,E05,16,19.2,3.8,0.199025761,332.8387097,828.7741935,0.403075334,1300,E,0.63751861,0.057685598,0.023166745,0.014769231,0.256029777
13,E06,17,54.2,8.3,0.1547864,656.2903226,1500.225806,0.44962431,1658,E,0.904840655,0.082585402,0.036127895,0.032689988,0.395832523
13,E07,18,33.13333333,5.533333333,0.172179713,405.1290323,979.5806452,0.41771212,1291,E,0.758776642,0.081784643,0.033823998,0.025664859,0.31381025
13,E08,19,53.76666667,10.53333333,0.197319939,799.6774194,2165.741935,0.380221542,1740,E,1.244679273,0.067235444,0.02482598,0.030900383,0.459584724
13,E09,20,25.96666667,5.166666667,0.207738203,391.3548387,932.9032258,0.424093675,1194,E,0.781325985,0.066350698,0.027834255,0.021747627,0.327767872
13,E10,21,44.83333333,8.3,0.187465643,409.6774194,1043.193548,0.393384234,1194,E,0.873696439,0.109435696,0.042977004,0.037548855,0.343113417
13,E11,22,38.56666667,6.066666667,0.155557329,466.3548387,1143.451613,0.415148697,1580,E,0.723703552,0.082698116,0.033728289,0.024409283,0.29516129
13,E12,23,71.86666667,13.13333333,0.186301179,758.5483871,1622.612903,0.471729263,2096,E,0.774147377,0.094742363,0.044290703,0.034287532,0.361902856
13,E13,24,125.1,17.3,0.140336094,1110.870968,2774.935484,0.401768685,1555,E,1.784524427,0.112614339,0.045082129,0.080450161,0.714386474
13,E14,25,31.7,5.166666667,0.169034122,450.8709677,1160.451613,0.397690748,1465,E,0.792117142,0.070308364,0.027316951,0.021638225,0.307761753
14,E16,1,72.03333333,14.1,0.196808518,1112.566667,2328.933333,0.485696703,3903,E,0.596703391,0.064745184,0.030929753,0.018455889,0.285054232
14,P03,2,81.33333333,18.23333333,0.227771548,1363.466667,2666.5,0.51801246,5000,P,0.5333,0.059651868,0.030501906,0.016266667,0.272693333
14,P04,3,116.4333333,26.5,0.234054806,1313.366667,2781,0.477798411,1910,P,1.456020942,0.088652572,0.041867434,0.06095986,0.687626527
14,P05,4,108.4333333,19.7,0.183819971,1491.466667,3210.733333,0.469306867,3500,P,0.917352381,0.072702485,0.033772139,0.030980952,0.426133333
14,P06,5,108.5666667,22.86666667,0.215112174,1572.833333,3948.1,0.405805856,3634,P,1.086433682,0.069026174,0.027498459,0.029875252,0.432810493
14,P07,6,84.13333333,17.93333333,0.211191966,1164.133333,2405.233333,0.489666293,1907,P,1.261265513,0.072271218,0.034979281,0.044118161,0.610452718
14,E17,7,73.6,13.93333333,0.190873599,983.2,2183.433333,0.458113764,1882,E,1.16016649,0.074857608,0.03370838,0.039107333,0.522422954
14,P08,8,120.7666667,26.23333333,0.219059009,1681.833333,3530.533333,0.487267989,5991,P,0.589306181,0.07180656,0.034206352,0.020158015,0.280726646
14,P09,9,207.5,53.9,0.262658453,1794.8,3534.233333,0.511334803,4624,P,0.764323818,0.115611767,0.05871146,0.044874567,0.388148789
14,E01,10,47.86666667,5.7,0.119771745,494.8666667,1194.133333,0.415537876,800,E,1.492666667,0.096726391,0.040084859,0.059833333,0.618583333
14,P01,11,125.6666667,18.03333333,0.148832903,1335.8,3335.7,0.409178561,2790,P,1.195591398,0.094075959,0.037673252,0.045041816,0.478781362
14,E02,12,60.86666667,10.7,0.179218519,676.0333333,1488.833333,0.459970871,1375,E,1.082787879,0.090035008,0.040882122,0.044266667,0.491660606
14,P02,13,107.4666667,21.4,0.201340953,1127.5,2819.3,0.404131651,1850,P,1.523945946,0.095314117,0.038118209,0.05809009,0.609459459
14,E03,14,42.93333333,7.266666667,0.168244926,568.2,1351.466667,0.425211931,1507,E,0.896792745,0.075560249,0.031767956,0.028489272,0.377040478
14,E04,15,131.6666667,32.53333333,0.247389231,1097.966667,2305.333333,0.483929314,2118,E,1.088448222,0.119918637,0.057113939,0.062165565,0.51839786
14,E05,16,24.43333333,4.933333333,0.210068381,413.0666667,993.1666667,0.418060542,1300,E,0.763974359,0.059151065,0.024601443,0.018794872,0.31774359
14,E06,17,63.03333333,10.76666667,0.169736204,801.1666667,1855.966667,0.436753284,1658,E,1.119400885,0.078676929,0.033962535,0.038017692,0.483212706
14,E07,18,37.33333333,6.233333333,0.161258092,485.3666667,1175.266667,0.414837328,1291,E,0.910353731,0.076917794,0.03176584,0.028918151,0.375961787
14,E08,19,66.76666667,11.23333333,0.170824586,1005.033333,2645.533333,0.389750378,1740,E,1.520421456,0.066432291,0.025237507,0.038371648,0.577605364
14,E09,20,34.3,6.533333333,0.199539929,487,1122.333333,0.437253789,1194,E,0.939977666,0.070431211,0.030561331,0.028726968,0.407872697
14,E10,21,54.16666667,11.4,0.219488606,500.3666667,1247.666667,0.402051789,1194,E,1.044946957,0.108253947,0.043414373,0.045365717,0.41906756
14,E11,22,58.36666667,10.5,0.188620239,590.0333333,1435.566667,0.413586562,1580,E,0.908586498,0.098920965,0.04065758,0.036940928,0.373438819
14,E12,23,79.33333333,14,0.176845678,885.9666667,1889.933333,0.471915048,2096,E,0.901685751,0.089544377,0.041976789,0.037849873,0.42269402
